14,3
12,2
12,3
12,3
14,3
11,2
10,2
11,2
12,2
14,3
11,2
11,2
10,3
11,2
12,2
11,3
14,3
11,2
13,2
12,2
12,2
11,2
11,2
11,2
11,2
12,3
11,2
11,2
11,2
11,2
11,4
11,3
14,3
14,3
10,1
11,2
12,3
10,3
14,3
11,2
12,2
11,2
11,2
12,2
11,2
12,2
14,3
12,3
12,2
11,2
14,3
12,3
14,3
14,3
10,3
11,2
11,2
10,4
11,2
11,2
14,3
11,4
11,3
11,2
10,2
14,3
14,3
11,2
11,3
11,2
11,2
11,2
11,2
11,2
11,2
14,3
11,5
11,2
12,2
10,2
11,2
11,2
11,2
11,4
11,3
11,3
11,2
11,2
13,3
11,2
11,2
13,3
12,3
12,2
11,3
11,2
14,3
10,2
14,3
11,2
12,3
13,3
14,3
14,3
10,2
11,2
11,2
14,3
12,2
13,3
12,2
12,2
11,2
14,3
12,3
12,3
12,3
11,2
12,3
13,4
12,2
12,2
13,3
13,3
10,3
11,2
11,3
14,3
11,2
11,3
11,3
12,2
11,2
10,2
12,3
12,4
11,2
11,2
11,2
12,3
14,3
12,2
12,3
12,2
12,2
12,2
11,2
12,2
11,2
11,3
12,2
13,3
13,3
13,3
10,3
11,3
12,3
11,3
11,3
12,2
12,3
12,3
13,3
11,2
12,3
12,3
14,3
11,2
11,2
11,2
11,3
12,2
12,3
13,3
14,3
12,3
11,2
11,3
13,3
11,2
14,3
11,2
10,2
13,2
10,2
11,2
13,3
11,2
14,3
12,3
11,2
12,2
13,3
11,2
12,4
14,3
11,3
12,2
12,2
14,3
14,3
14,3
11,2
11,2
13,3
11,2
10,4
13,3
13,3
11,2
12,2
11,2
14,3
11,3
12,2
11,2
11,2
13,3
11,2
11,2
13,3
14,3
11,3
14,3
11,2
11,2
10,2
14,3
11,3
12,3
11,2
14,3
11,2
11,3
11,2
13,3
10,2
11,2
11,2
11,3
11,2
12,3
11,2
10,3
11,3
11,4
14,3
11,4
11,2
10,3
11,2
13,3
11,2
14,3
11,3
12,3
12,3
11,2
10,3
10,4
11,5
11,2
12,2
11,3
12,2
11,2
12,3
13,3
10,2
11,2
11,2
11,3
11,2
11,2
12,2
11,4
12,2
11,2
11,2
11,2
14,3
12,3
11,3
11,2
14,3
12,2
13,2
10,2
12,3
14,3
13,3
10,2
11,2
11,2
12,2
14,3
11,2
10,2
11,2
10,6
13,3
11,3
14,3
11,2
11,2
11,2
14,3
12,2
11,2
11,3
14,3
11,2
13,3
11,2
13,3
11,4
14,3
13,3
11,2
11,2
11,2
13,3
13,3
11,2
11,2
11,2
12,3
14,3
11,3
12,2
11,2
14,3
14,3
11,2
12,3
11,2
11,6
12,2
11,3
11,2
11,2
11,2
11,2
12,3
11,2
11,3
11,3
11,2
13,3
14,3
13,3
11,2
12,2
11,2
10,4
13,3
10,3
10,2
11,2
14,3
14,3
11,2
11,3
11,3
10,3
11,2
12,2
11,3
11,2
11,2
10,4
14,3
11,3
11,3
11,2
11,2
11,2
11,3
14,3
13,3
14,3
11,2
14,3
12,2
11,3
11,2
10,2
11,3
12,3
10,3
14,3
14,3
11,2
14,3
11,3
14,3
12,3
10,3
12,2
11,2
11,2
12,2
14,3
11,3
11,2
11,3
10,2
10,3
10,5
11,2
11,2
14,3
12,2
14,3
11,3
11,3
12,3
11,3
12,3
11,3
12,2
14,3
11,2
11,2
14,3
11,2
12,2
11,2
11,2
12,2
12,2
14,3
12,3
13,2
11,2
11,2
11,3
14,3
14,3
11,2
12,3
14,3
12,3
10,2
14,3
14,3
11,3
12,2
11,4
11,2
14,3
13,2
12,2
14,3
11,3
11,4
12,2
12,3
11,2
11,2
11,2
12,2
13,3
11,2
12,3
13,2
10,2
12,2
11,2
13,3
14,3
11,2
11,3
11,2
12,2
14,3
11,2
10,2
11,2
12,2
13,2
11,2
12,2
10,2
11,2
11,2
11,2
11,3
14,3
12,3
11,2
14,3
10,2
11,4
11,2
11,4
12,3
14,3
11,4
13,3
13,3
11,2
11,3
12,3
12,3
11,2
11,2
11,2
11,3
12,2
13,3
10,3
11,2
11,4
11,2
14,3
10,2
11,2
13,2
11,2
12,3
14,3
10,3
14,3
11,2
11,2
11,2
12,3
11,2
12,3
12,3
12,3
12,3
6,2
6,2
6,2
6,2
6,2
6,1
6,1
6,2
6,2
6,2
6,2
6,2
6,2
6,1
6,2
6,2
5,2
6,2
6,1
6,2
6,2
6,1
5,2
6,2
6,1
5,2
6,2
6,2
6,2
6,2
6,2
6,2
6,1
6,2
5,2
6,2
6,2
6,2
6,2
6,1
6,2
6,1
6,2
6,2
6,1
6,1
6,1
6,2
6,2
6,1
6,2
6,2
6,2
6,1
5,3
5,1
6,2
6,1
6,2
6,2
6,2
6,2
6,2
6,2
6,2
6,1
6,2
6,1
6,2
6,2
6,1
6,2
5,1
6,2
6,2
6,2
6,2
5,2
6,1
6,2
6,1
6,1
6,2
5,1
6,2
6,2
6,1
6,2
6,2
6,1
6,1
6,2
6,2
6,1
6,2
6,2
6,2
6,2
5,2
6,1
6,1
6,1
6,2
6,1
6,1
5,1
6,2
6,2
6,2
6,1
6,1
5,2
6,2
6,2
6,1
6,1
6,1
6,2
6,1
5,1
6,1
6,1
6,2
6,1
6,2
6,2
6,2
6,2
5,2
6,2
6,1
6,2
6,1
6,1
6,2
6,4
6,0
6,0
5,0
6,0
6,0
6,0
6,0
6,1
6,0
5,0
6,0
6,0
6,0
5,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
5,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
7,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
7,0
5,0
6,0
7,0
6,0
5,0
6,0
6,0
5,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
7,0
6,0
7,0
6,0
6,0
6,0
6,0
6,0
7,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
7,0
6,0
6,0
6,0
7,0
6,0
7,0
6,0
6,0
6,0
7,0
5,0
6,0
6,0
6,1
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
7,0
7,0
6,0
6,0
6,0
6,0
6,0
5,0
7,0
6,0
6,0
6,1
6,0
6,0
6,0
6,0
7,0
6,0
7,0
6,0
6,0
6,0
7,0
6,0
6,0
6,0
5,0
6,0
6,0
6,0
5,0
6,0
6,0
6,0
6,0
7,0
6,0
6,0
7,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
5,0
6,0
6,0
6,0
6,0
6,1
6,0
6,0
6,2
6,0
6,0
7,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
7,0
7,0
6,0
6,0
6,0
6,0
6,0
6,0
7,2
6,0
6,0
7,0
6,0
6,0
6,0
5,0
5,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
5,0
6,0
5,0
6,0
6,0
6,0
6,0
7,0
7,0
6,0
6,0
6,0
6,0
7,0
5,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
7,0
5,0
6,0
6,0
7,0
6,0
6,0
6,0
6,0
7,0
14,3
13,3
15,3
14,3
13,3
10,3
13,3
13,3
15,3
13,3
11,3
13,3
13,3
12,3
12,3
14,3
13,3
12,3
12,3
14,3
12,3
13,3
12,3
13,3
14,3
13,3
12,3
13,3
15,3
12,3
11,3
13,3
14,3
11,3
13,3
12,3
13,3
15,3
13,3
14,3
13,3
14,3
13,3
13,3
12,3
13,3
14,3
13,3
13,2
11,3
11,3
12,3
13,3
13,3
14,3
13,3
11,3
14,3
14,3
12,3
13,3
14,3
13,3
14,3
11,3
13,3
14,3
14,3
14,3
13,3
15,3
12,3
13,3
15,3
15,3
12,3
10,3
12,3
13,3
13,3
14,3
13,3
13,3
14,3
13,3
14,3
14,3
12,3
12,3
12,3
14,3
12,2
14,3
15,3
13,3
14,3
13,3
12,3
13,3
13,3
14,3
14,3
15,3
11,3
14,3
14,3
14,3
11,3
14,3
13,3
13,3
13,3
12,3
13,3
12,2
12,2
12,3
13,3
13,3
12,3
13,3
12,3
12,3
14,3
15,3
13,3
12,3
14,3
11,3
13,3
13,3
14,3
13,3
13,3
13,3
13,3
14,3
11,3
15,3
11,3
13,3
13,3
14,3
14,3
13,3
12,3
13,3
15,3
14,3
13,3
15,3
13,3
14,3
13,3
14,3
14,3
13,3
14,3
12,3
12,3
13,3
13,3
13,3
14,3
14,3
12,3
11,3
14,3
14,3
13,3
12,3
14,3
15,3
14,3
13,3
14,3
14,3
14,3
14,3
13,3
12,3
15,3
11,3
13,3
14,3
15,3
13,3
13,2
11,2
13,3
11,3
12,3
13,3
15,3
12,3
15,3
12,3
12,3
13,3
12,3
15,3
14,3
15,3
12,3
12,3
14,3
7,3
5,3
9,3
3,3
3,3
5,3
4,3
5,3
3,3
5,3
7,3
6,3
6,3
6,3
4,3
3,3
7,3
6,3
3,3
5,3
8,3
7,3
6,3
8,3
8,3
6,3
6,3
3,3
7,3
7,3
4,3
6,3
5,3
4,3
4,3
8,3
6,3
6,3
8,3
6,3
5,3
8,3
5,3
6,3
5,3
4,3
7,3
7,3
3,3
8,3
7,3
3,3
7,3
5,3
5,3
8,3
5,3
6,3
9,3
4,3
6,3
8,3
7,3
8,3
8,3
9,3
6,3
5,3
6,3
9,3
6,3
6,3
7,3
6,3
6,3
4,3
7,3
8,3
5,3
6,3
8,3
5,3
5,3
7,3
6,3
8,3
8,3
4,3
8,3
5,3
5,3
5,3
6,3
8,3
7,3
3,3
9,3
6,3
8,3
4,3
6,3
7,3
8,3
6,3
5,3
5,3
5,3
5,3
5,3
5,3
3,3
6,3
6,3
3,3
8,3
7,3
3,3
7,3
8,3
3,3
4,3
6,3
9,3
3,3
7,3
6,3
9,3
5,3
7,3
6,3
6,3
5,3
7,3
5,3
8,3
6,3
8,3
6,3
9,3
6,3
5,3
6,3
2,3
3,3
5,3
6,3
4,3
6,3
3,3
7,3
4,3
6,3
6,3
8,3
4,3
7,3
6,3
5,3
7,3
5,3
6,2
6,3
6,2
6,2
6,2
6,2
6,3
6,2
6,2
6,2
6,2
6,2
6,2
6,2
6,2
6,2
6,3
6,2
6,3
6,2
6,2
6,4
6,3
6,3
6,3
6,3
6,2
6,2
6,2
6,3
6,2
6,2
6,2
5,3
6,3
6,3
6,2
6,3
6,3
5,3
6,3
6,2
6,2
6,2
6,4
6,3
6,3
6,2
6,3
6,3
6,2
6,2
6,2
6,2
6,3
6,2
6,3
6,2
6,3
6,2
6,2
6,3
6,2
6,2
6,3
6,3
6,2
6,2
6,2
6,3
6,3
6,2
5,4
6,2
6,3
6,3
5,4
4,4
6,2
6,3
6,2
6,3
6,3
6,2
6,2
6,2
6,3
6,2
6,3
6,4
6,2
6,2
6,3
6,2
6,2
6,2
6,3
6,2
7,2
6,2
6,3
6,3
6,2
6,2
6,2
6,2
6,2
6,2
6,2
6,2
6,2
6,3
6,5
6,4
6,3
5,4
6,3
6,3
6,3
6,2
6,2
7,5
6,2
6,3
6,3
6,2
6,3
6,3
6,2
6,2
6,2
6,3
6,3
6,3
6,2
6,3
6,4
7,3
6,2
6,2
6,3
6,2
6,3
6,2
6,2
6,3
6,2
6,2
6,2
6,3
6,3
6,2
7,4
6,3
6,3
6,2
6,2
